"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ LETROZOLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K20866: yihX",1.28152809039208,1.45077801869681,1.24140106787494,2.95149846834452,0.12646471264812,3.45258331115706,1.0978173473221,3.1307995223832,0.388939302595377,1.99242631189481,-0.96189646006861,2.41822679696138,0.0333742903640459,0.836599820120629,-0.567127288189276,1.83404814363885,0.978418297365121,2.82441192525423,2.99366455644843,0.356323613134508,-1.15658029493609,4.34427160387275,1.2411591203799,-0.0884137783200343,2.48176515788302,-0.0420749369362088,-3.68702314735644,3.44148499399428,0.485179410184784,0.871559922882668,1,0.88043884569378,1
"K20881: yrfG",-5.04652380854234,-4.99514946559541,-5.13950410228044,-5.5153071251595,-4.53189663009976,-5.13506980446348,-1.55581421109132,-5.5172050752168,-5.51346020664178,-5.64879626426907,-5.92517110414386,-5.33724615024573,-5.13927846025342,-4.65130611081153,-4.42575470757622,-5.3057037085852,-4.34580043761442,-6.59935959355839,-4.37512846135917,-4.71265199820194,-5.16573830182352,-5.90226354888455,-5.23178383281964,-0.341270906242375,4.45720196102462,-0.0728202690684325,-4.43058609545988,3.55509270190807,0.467187506704589,0.708471984628263,1,0.709480172497781,0.997885573431256
"K20885: K20885",3.76826903364046,3.8750343608394,3.4019058349544,3.91493047022241,5.402936107334,0.387354335973292,2.66095787924073,4.62892031647598,3.56370714951056,3.84623527315265,5.38197948110258,3.96903306704226,3.68776416462185,-4.49013405883593,-4.4952064544045,-0.968650935207407,6.15767800872646,2.26249831408105,3.1765245626453,5.31332041181467,5.95683689106375,3.50282560528475,4.34073091812509,-0.570069178856692,3.5817023570691,-0.138363311164785,-8.45359659141113,3.18096418813871,0.406250019768453,0.257198757341865,1,0.551716858992401,1
"K20903: hgdA",3.0561129058574,2.63503942833932,3.29735699298276,2.50849525791127,4.14165219807525,2.68670391644643,1.03229185680982,2.49360801749512,3.30271718959194,1.94558473261961,3.65478261912659,2.21533611689922,3.93160757192304,4.45010499738875,4.61776255727072,3.57004377796,4.50709843599252,0.244916898599261,1.41290108211384,3.26698455842802,3.33950982174984,0.811076264111806,2.90918976560439,0.414375495440797,1.76150358221043,0.175956096459791,-4.27112564148922,4.24908358283832,0.416536678879364,0.842657902131612,1,0.563064849720713,1
"K20904: hgdB",1.30797303400107,1.3426731266095,1.24368072493105,1.37313250804249,2.74280957505992,1.46337656873055,-0.803187746850528,0.634385334863099,1.3278058087378,0.360220388567315,1.99353872737785,1.20367265648024,2.55000925625811,3.50278080308602,3.08959316373524,1.56971518332502,2.37771858445527,-6.67608730932443,0.656495839909844,1.82018216508425,0.631445134478732,-0.480113949071916,0.782876728589434,-0.028742411149639,2.10277067636562,-0.013861747717517,-6.50691986664016,3.20770838835367,0.496875000635807,0.59881115906134,1,0.918532838581697,1
"K20922: vpsI",-1.990268411209,-1.73939046589336,-2.1868962457309,-0.58665463569835,-0.0097502089785344,-1.60053922823237,-7.39218882492589,-3.48693980789394,-2.05114883092631,-6.30450734170826,-0.285011086622832,-5.89389244170877,2.89902893795686,-4.22281492114491,-4.10541494244981,4.06828210596234,-2.00674041657454,-3.22363505974745,0.212508426077392,1.27816030485007,-1.04945520824461,-5.23427300711652,-4.93105646027193,0.278905064903197,5.37656032328506,0.0487025525423169,-3.81298941721214,3.50511761884991,0.476562504778868,0.758914715995169,1,0.811619785013748,1
"K20974: K20974",-0.472924487354339,-0.286781255622017,-0.791295220457176,1.53626649958294,-2.40729577979164,-5.04157441610357,-7.21405293336661,-0.430754083060837,-0.817744436256682,-0.372885340549905,1.514657159737,1.25136931014135,0.630534798426547,0.17782965943492,0.677709954499871,-1.7230728180317,2.26573265439679,-2.22992076985511,-4.85506383883265,-0.133196825404996,-5.45299908589083,-5.59070713927752,3.09828940342873,-0.360290172482662,4.93398672500675,-0.0775695806065353,-4.68526387947415,4.36062655245669,0.46177847893635,0.7970026287134,1,0.820230466128299,1
"K20975: K20975",-4.26060110516883,-4.35333953435876,-4.20613522095866,-5.39648530411458,-4.95866468780329,-5.17893038395238,-7.62926842233724,-1.31419978693015,-6.16973005603299,-2.52835110241836,-5.50603874322143,-1.92104564669986,-5.19084392996684,-4.58148517117041,-4.51898161612377,-5.32639408745545,-4.28962792242942,-2.91995111538762,-4.7409333474454,-4.45593620834468,-4.46670779586766,-3.06665033625421,-5.3881798744389,-0.151926835128673,4.44034534653773,-0.0258988122648791,-4.13279619542607,3.71354903488599,0.48750000254472,0.751937505613919,1,0.791735028226418,0.998983754366457
"K21001: pslH",1.16154495393021,1.29301243173876,0.767859228957182,1.3511412079443,1.31150453650425,2.02927899718699,-2.38558818793512,-0.965428515895946,1.29301243173876,1.15520409948081,0.904960018668204,1.66962091210877,2.15381895181785,4.06877463252345,2.10404285528268,0.573141075735968,0.553990332837209,-1.02287884148516,-0.256725404167042,2.03913358002922,1.69286131097666,0.377251367090389,0.385010340881022,-0.156018057636488,2.03080859840463,-0.0697798355845351,-3.34747163329854,5.26182861026969,0.468018727261793,0.775891053371775,1,0.844785318203468,1
"K21005: pslL",-0.779810302417413,-2.30591238225816,0.579747776138687,-5.37896642484226,-4.63842889063833,-5.12692384951416,-7.57869154884306,-3.65822301629028,2.74365384790941,1.16923338157365,3.20577794616282,-2.07811485467457,3.63028286584366,0.845332108229975,-4.23365734168398,3.7929365910814,3.28951009555284,-6.1848227399381,0.219402378796689,3.2415042831773,1.81225293841035,-5.27191382971078,-5.65799393414557,0.612528527969443,7.16556592126108,0.0759997217253941,-4.09185913895901,4.36417654333711,0.446177858157851,0.661282851670204,1,0.647733277268397,1
"K21006: pelA",-5.01341787067576,-5.40031743177954,-4.69468832420592,-5.94749374345301,-4.97397715672752,-4.77052974245469,-7.53547079827192,-5.68640041951526,-5.47608570049386,-5.56488579673316,-5.86244867617797,-2.92190390118534,-5.34382244580414,-4.38155363771208,-4.63789241605824,-5.09923466126663,-4.10542393276507,-6.30724039921841,-4.23865091471132,-5.03540656249087,-1.68299956765906,-5.26417466290696,-5.48912098163613,0.834733435435711,4.41277429998733,0.152921590175959,-3.43148663078902,5.49431210218458,0.428125014931539,0.587645428028563,1,0.56466434107688,1
"K21011: pelF",0.405937387190423,0.10837932886338,0.680138925188123,2.08144789366914,1.20583316907256,-1.65483888136791,1.28060363293154,-0.863662169962012,-5.70544250542043,-3.52014202032364,0.527881913390116,2.08778069217381,-0.416956189444678,1.81248792914956,1.06967196240164,1.1851963193074,-4.93903478589443,-6.34716386246833,-4.81198223677782,0.345892779121987,-1.58548028300828,2.39289900685565,4.39961433897755,0.145578518921635,4.72891853985354,0.0243321746717147,-4.68074911959833,3.66473808362981,0.483619348099621,0.820649491350375,1,0.826083202304661,1
"K21012: pelG",-0.24119438852418,-0.133770125094136,-0.562887156975755,1.66654754807912,-0.271922363553573,-0.0804610732062709,1.19086538532608,-5.83025850750532,-5.50550270923317,-5.37479783075148,-1.37511567774911,2.12729889708069,1.33734383385447,2.0929852349643,0.894175257242541,0.557592908895808,-4.54930842715519,-6.54609423088559,-4.43360281248887,-4.66086867262447,-5.63474589270185,2.11469748746233,3.83471020846244,-0.0755852940327904,6.31183508126552,-0.0142984063832518,-4.05920808549411,3.44950656175057,0.491419658527015,0.751984809951,1,0.910436264586806,1
"K21021: tpbB",-4.87711240226267,-5.08856274378204,-4.65335201402883,-6.01404677184918,-4.84676530460174,-4.86907764904471,-2.29208964524828,-6.12367512011335,-5.44352330646482,-5.44477714937097,-5.71851389763507,-5.52366044983152,-5.10856959213999,-4.53147865460801,-3.95110628649345,-5.06018367632725,-4.42766731743122,-5.72109198952221,0.638064815584757,-4.31772595631091,-5.27417599706315,-5.27118258539427,-5.49385965316299,0.630032408699678,4.65811449427369,0.129051060130015,-3.14070776094381,4.0582307682937,0.4414976719363,0.579149959208088,1,0.587003686619109,0.999722493434248
"K21023: mucR",6.70748395959377,6.97435917903035,6.04898247757175,7.13082298821562,8.01348377934512,0.573634685846546,5.40214244366864,7.46369673941047,6.62115973821616,6.33696334403545,7.95627948227482,7.12980621714579,6.8248571381725,3.40743302650262,2.36952812302634,5.32919139851224,8.36483059386344,5.54317372958662,5.8759215093786,8.09083313859894,8.45366828902462,6.15718511221577,7.55941607528743,-0.36263000395366,2.58625709885707,-0.0994925235955394,-7.82622207175208,3.93367724685325,0.476562504778868,0.809319155775112,1,0.855417077117929,1
"K21028: ynjE",-2.53464224916402,-2.06298697848943,-2.97222568655882,-0.642067772239098,-0.459004865515267,0.813397639869141,-1.77599964795682,-6.12203028368472,-3.4633879047669,-3.27338690564665,-5.81806961656083,-0.545135884704203,-4.59388078627061,-4.36217079646875,-0.787449726489221,-5.35891212082471,-1.36540818747478,-0.397436203044375,-3.92035298464468,-4.63562587755306,-4.83344795718124,-2.13408520544598,-5.57069372345028,-0.827129532122861,4.51239258260095,-0.164957568081972,-5.73189358241161,3.4681881043418,0.413416554764843,0.566601391695111,1,0.537048695306242,0.999200008974328
"K21029: moeB",-1.41300997521799,-1.45166772300079,-1.3706697184253,-1.74918744545102,-1.57270543447075,1.10062857215806,-1.28242916710649,0.15109828525638,-1.80462758739442,-1.21222842522559,-1.84251319924527,-2.1706147821945,-4.33240651420884,-0.124226663556623,-4.30612636867945,-2.51096077243911,-3.98335819218169,-0.842579879228563,-2.34001769291243,-1.60009239094992,-0.381211495474732,1.15126596169108,-1.50032938095655,-0.00980425505409244,2.62490882892068,-0.00213572725296204,-4.72084256506813,3.50828509862671,0.497659906870875,0.743603724059259,1,0.828912356026327,1
"K21030: tarI",-1.27407283510616,-2.4748166495548,-0.496415031551223,-3.00375389526149,-1.60403224249329,-4.82103103152438,-7.70116054406743,-2.05737455236956,-5.61250748046366,0.252603534043288,0.11177089554085,-5.20361099079997,2.08828217302521,0.186138936209655,-0.14083230637941,3.33339260425221,-0.219467324674639,-2.73622350412073,-0.766534337029002,1.66798181223196,-0.39657862106824,-5.65443891773186,-5.47304344812222,1.91351099127616,4.75053692919599,0.342216434356453,-2.57259611825373,6.89421530431863,0.347893949752309,0.304056405853088,1,0.258401959882223,1
"K21055: E3.1.3.103",-0.948058577703851,-1.41741928814884,-0.505323401059451,1.06337183601419,-4.92409213819201,0.833637719636233,-2.28865092446054,0.949111074582135,-5.718271384995,-1.44549435906824,-5.57553973318809,-0.297880845346047,-1.38479741888188,-0.163945884749918,-1.14540683059613,-5.12647408198716,-4.21595492136047,1.46080211450894,0.628804994512834,0.59830719240334,-5.0939001106087,2.74972345766439,-1.10249004648051,0.66197989440657,4.3721067420476,0.126872369262137,-4.07675482493415,4.61684135392803,0.418750016978683,0.612848232482416,1,0.546087559402672,1
"K21063: K21063",-0.378590875945569,-0.72501724993699,-0.135329480736033,0.782246528495113,-5.05979243024495,1.74914961527575,-1.58329501418068,1.06929545740819,-5.72981255374319,0.17085779586891,-5.39125149447209,-0.590224138819426,-0.88336681582896,-4.51827423439815,-4.09769548416157,-0.311438046793866,0.389426318976273,1.38805039009702,1.67001751706781,-1.17018239626814,-5.04730598654071,3.0637078251095,0.089105435029138,0.581491197640331,4.49674952175016,0.114172813786951,-4.27042418465216,5.0086277082314,0.423437515950666,0.660815151830491,1,0.574013157894737,1
"K21064: ycsE; yitU; ywtE",4.93506463758924,4.93231237782704,4.94411465315277,5.09971290701022,5.38245644415013,4.84809463247108,2.99482377797582,5.17048181128799,4.45994587898755,3.87534003096365,5.19111178216186,4.78462098515534,4.9842404392851,4.71931577196411,2.66066252675836,4.4197024512713,5.0385197341424,4.39364660466718,4.80176052045975,5.44127766796014,5.30413257275646,6.02324560620768,6.01915886464841,0.158715167383903,1.14657102710277,0.119376760023256,-3.95302095604887,5.8322342034254,0.443057734009453,0.620263117132685,1,0.58694634747992,1
"K21065: E3.2.1.197",3.2988647284246,3.21140829684201,3.50518632257531,4.71989380289552,-0.596960665855446,5.6365991142567,3.08175088827841,5.38478263373207,1.97417934971351,3.42540418467772,1.05300293106739,4.65458622179135,2.50089453103619,4.24193054749735,2.25367185004308,3.94530216719158,2.83109238023837,4.75498056982891,4.84486536208444,2.67866571302631,0.337550176925051,6.33956238596853,3.13376734632485,0.247118204639686,2.5300911367082,0.0980618418138886,-3.66759396809298,4.97704217248661,0.458658354776321,0.685195870203472,1,0.771408557096928,1
"K21071: pfk; pfp",6.03201417924259,5.82439494797432,6.14715596993851,5.8219945558953,6.54974233762029,5.24212950657476,4.03742321331915,6.16281928313531,5.61200082404488,5.2868629386573,6.67060156157984,5.82582915171961,6.54748360641725,5.64722745289969,5.74529512071627,6.21652779277103,7.04420254926511,5.0354894635241,6.00333204554787,6.77834300541257,6.85968964363413,6.05165375827545,6.63073859119899,0.38817607841686,1.01687222247101,0.385979921179034,-2.37148280450355,4.9699695157788,0.32917320615172,0.205248530610263,1,0.197089759601853,1
"K21084: yegE",-4.53900760822973,-4.59152908573906,-4.52448183259564,-5.97992378772011,-4.80996689887971,-4.67309369553859,0.307179942626322,-6.19868052058594,-5.94905894415574,-5.86785624931489,-0.862119471765523,-5.20274517395886,-4.71812628955425,-4.25400343471695,-4.47945140808361,-5.21127019013177,-4.73835887832343,0.141018160969725,-4.71581715182345,-5.02347524453709,-4.850382716118,-5.85898301423281,-5.31419757972563,0.0291245882027678,5.15900712171445,0.00490056764212598,-3.86754190449151,3.90361231026,0.496099844784822,0.761249672537964,1,0.771354431655806,1
"K21085: yedQ",-5.02740028614918,-5.04709340831748,-5.00918234839943,-5.59101707867566,-4.87303064442739,-4.76444781979928,-1.7686284652232,-5.39670824999682,-5.85351122779213,-6.31301508490165,-5.36257069902034,-5.10996851323592,-5.02381194268628,-4.47305083271685,-4.5835880602691,-4.80016707810165,-4.12495441554818,-6.11153271647576,-4.62739753154161,-5.07731426599959,-5.22219062880247,-5.66637834338258,-5.26328769083187,0.0271280494274126,4.42579924340999,0.00455093249443247,-3.56015434172961,3.68512652203662,0.494539782698815,0.760660910314529,1,0.77871963562753,1
"K21086: yhjH",-4.19113496733628,-3.96439614068916,-4.45715367156184,-5.81147651899447,-4.51509455610921,-4.90437095161126,0.14675669293768,-6.35735843134706,-2.43026303225602,-2.42845269843217,-5.260765421488,-5.48780527987041,-4.42010627713564,-4.14638538866727,-4.62621332075567,-4.81933973810479,-3.86247988641135,-1.58086053282985,-3.88469747644573,-5.24343828427442,-4.7737318103948,-5.26114274308979,-6.06687490199832,-0.464946899380264,4.50666910788222,-0.096919330686479,-3.6671975311186,3.44115244589986,0.44461779608331,0.638634140331784,1,0.6583477836985,0.99934714750954
"K21087: ycgR",-5.18172113069977,-5.25365478631466,-5.0788712839318,-5.36088470735768,-4.75508713125251,-4.72796351555317,-7.58828920426683,-5.97409589430877,-5.93669614395187,0.059833828898654,-5.58910338230929,-5.04019519038586,-4.83732041331548,-4.1504511210779,-4.80057243744612,-4.78225249238079,-4.37487399090019,-5.79333232160987,-5.09940169681073,-5.40651642049529,-5.21168311423382,-5.57583428019375,-5.03708782561699,-0.0699803601903906,4.67505172434078,-0.0143656840767686,-4.01181090220983,3.87800162330906,0.495312500953757,0.752725299931847,1,0.757818335399121,0.999011999555667
"K21088: ydaM",-4.76979771745874,-4.98422058987482,-4.51812684420144,-5.63151183978822,-4.71005571893598,-4.66013782396629,-0.924226455423441,-5.9014069052618,-5.36042356669825,-6.05904347495958,-5.50557140182459,-5.74513024773958,-4.6039352572464,-4.19001078866896,-4.33289528879036,-5.06766956151567,-4.85559823621375,-2.6318012001523,-4.33975435683883,-4.81595382572587,-5.49437738894657,-5.45920249587855,-5.55068962393014,0.235634296799816,4.3456428335405,0.0506636564420276,-3.40085387548807,4.58720823134937,0.474258975593382,0.721159963906107,1,0.69701728225335,0.999673237954172
"K21090: adrB",-4.13979624581103,-4.1156475516573,-4.15671111828043,-5.94352386468373,-4.84761932947883,-4.98645057133198,0.641696439871081,-5.6227145396949,-5.9494051845741,-0.709708020615238,-0.63187151537339,-5.52699598120229,-4.92604885309849,-4.71237414818821,-4.24642074083298,-4.70321531372472,-4.35548153055599,-0.749241366808832,-0.674552642065134,-4.74742418407164,-5.0546975360343,-6.01027048986088,-6.2388389060736,-0.338494268403295,5.19416141115051,-0.056679829501059,-4.41927826509357,3.61951361377081,0.463338541017067,0.715497289318324,0.999949439510815,0.73739147849055,0.999151543767946
"K21132: K21132",1.48669569247898,1.35944503675991,1.96327709442059,2.97869594791999,-1.00927309836997,3.6450661231817,1.17218377449958,3.65836841187336,0.620623583013924,1.67885855735439,-0.779156590259024,2.60340273671618,0.551200664244229,2.6504466304408,-0.65816234191105,2.56180892500559,-0.48246763415341,3.44168338505767,3.14861725494852,-1.1327796639943,1.1916238298611,4.77165546841147,0.886126177798443,0.0703647051562664,2.7665861917894,0.0219239099011834,-3.04668953613538,4.16324053910412,0.490625001908018,0.859223859099095,1,0.890655783844638,1
"K21140: mec",-3.82707393413356,-4.40201086320263,-3.10617685829429,-5.34149726935827,-4.80665904334896,0.321566032692468,-4.12076391039344,-2.66288575441595,-4.91726682520419,-5.60132031736424,-5.941214527045,-5.71674299022083,-4.80198884579936,-4.40936259014262,-4.76912895070061,-1.22357460923702,-4.61294856814361,-2.20605570321569,-4.15234153150274,-4.74320367435623,-5.52918070519256,0.239539533601116,-2.17411414834017,1.11820561306535,4.36571790670849,0.212921393474594,-3.7535068174252,5.31062807635279,0.395312522275204,0.510858218862192,1,0.412686276088463,1
"K21147: moeZR; moeBR",-5.1703489264497,-5.70786745506716,-4.60961596370368,-5.94061607211627,-4.85766022401841,-5.27995022365551,-8.18839453914129,-6.18933524880516,-5.07502079264775,-5.56435050026689,-5.37061679825768,-6.0949401166917,-4.80983715637946,-4.0358429747022,-4.62487917190464,-5.01840294713055,-4.53395209369436,-4.09185451867187,-4.64664929392157,-4.73941661606566,-4.98193539112365,-4.83898970749901,-5.14831766017693,1.0196755033218,4.3213966027731,0.199331845175786,-3.34676665118723,4.45236947516084,0.397815934264394,0.539419149715936,1,0.516974753187988,1
"K21279: E2.5.1.132",0.696290117967736,0.257097124455246,0.737924436135945,2.50102361500147,-4.38282405490394,2.91068858151278,-0.982456193962895,2.26727033054076,-5.52213422108363,1.17518564343673,-0.761713343449287,0.970915605663549,-1.62326709979914,0.505343015039786,0.741324226449159,0.441933479401955,-1.0496225752943,2.43565123669175,2.2880129607422,0.498462835128938,0.390165310342777,3.97310218856991,0.671537681749545,1.13447794333112,3.09863453348246,0.278933577274982,-2.48611075758136,7.96225963892118,0.384375024852996,0.217478250863487,1,0.386713083742883,1
"K21298: E2.4.1.333",5.07572723294728,5.37591258832143,4.52511161413725,5.88794329562116,6.41664216387605,-4.79090307041782,3.85331246042702,6.04660581592383,4.64854231687207,4.96134160210624,6.24492053556485,5.4470607426055,5.24709823516429,-4.35831771707504,0.257028008363088,-5.33727832751438,6.46053645280123,4.04958918452801,4.18142224093426,6.54029745925256,6.98772348801788,4.71880763370362,6.07052242654873,-0.31779473068043,5.20783197717845,-0.04018555132914,-10.4404627285287,6.66268132923614,0.468750006382756,0.464724182522755,1,0.791275976828899,1
"K21307: soeA",-4.19198869786605,-3.75566097436434,-4.65784183564536,-2.39369423187815,-4.47786704930525,-4.7221267474503,-7.78621016190323,-6.23062106578011,-0.901411592813187,-2.47685733472158,-2.46119281616699,-5.13101506469203,-4.7718830012192,-5.05331920843874,-4.8313257937654,-5.17271606700905,-4.15544400784207,-3.18833716687154,-4.17264688582912,-4.96182759888457,-4.92659548891289,-5.77451575095253,-5.72323700408627,-0.76485229731632,4.23859235651096,-0.155779492786385,-4.91118833935583,3.09425486942158,0.419656802998231,0.572848343509274,1,0.522540793668406,0.997809804906866
"K21344: rfaE1",-4.06028761053086,-4.00790676390532,-4.16163593425856,-5.82210641549418,-5.14926113921541,-5.08170045143838,-4.18880227867525,-1.0842066341917,-2.47655059379783,-5.56135711136884,-5.76399384010971,-1.28192232367289,-5.06160820522574,-4.12527740665229,-4.90376192618917,-5.00482483022648,-4.62095999549488,-2.11961892073248,-5.1839711859281,-5.03555748141991,-4.40188201881167,-2.25970307220878,-5.308371831145,-0.327738402039669,4.3517345435802,-0.0587513392089595,-4.51531205140301,3.67600854719139,0.468750006382756,0.67240685739198,1,0.693302670143324,0.999272834342254
"K21345: rfaE2",-5.24626843817328,-5.77582027328632,-4.69467558178421,-6.06958234473383,-4.83530451020941,-4.91702920691609,-7.37440025654088,-7.11830166405723,-5.43541341421823,-5.98141784111767,-5.71016762387272,-5.18209117864347,-4.72521461492785,-4.57777106459113,-5.06384016700976,-5.01626755205283,-4.85727354133977,-2.94279268697652,-4.83973110735176,-5.168415405626,-4.86871466265095,-5.56362606392093,-5.71226869908087,1.0411883230965,4.25594537393644,0.224370852173847,-3.52694262556151,4.77579501548006,0.385937524480017,0.533770421851395,1,0.494151069518717,0.994717695230468
"K21393: yiaN",-4.33012591039832,-4.63246047312859,-4.07825646213037,-5.52406993744501,-4.62479023493261,-5.1287473370435,-0.733156842265889,-5.87140126859593,-5.60999823269474,-5.42982174454419,-2.26749871290897,-5.789845446974,-4.95694411713156,-4.24811089100605,-4.09350850544831,-5.57314900451727,-4.32778828096996,-0.846581139546682,-1.13502417357332,-4.91832190212522,-4.84737513941931,-5.31808265580299,-5.17786874517572,0.662849550452835,4.64669112743102,0.129472471074934,-3.30672208285962,3.86218054366257,0.432137299513371,0.649901411699595,1,0.606437172541081,0.999884561238195
"K21394: yiaM",2.32660384226297,2.26805493890515,2.38594283320688,3.1477140330736,2.69788251728914,2.3751196089467,0.778213835505653,1.30707364115802,1.28782998951544,0.832833258804502,2.31960762095456,2.86249770511481,2.49395985100624,4.32673278514775,3.33723431352,1.7552954447813,3.24751300137234,0.819288474386705,0.554463404711153,2.33280295448874,2.44770341033998,1.87159149528119,4.42232874857072,0.497160621673974,1.73602728204136,0.273451728104953,-2.47641285869372,6.34893726291465,0.400936058354178,0.378138449752497,1,0.443085576381823,1
"K21395: yiaO",4.9588504283687,4.69452079697209,5.24133125485209,5.09304093982837,5.28838922840983,5.13589357224711,3.2765040714707,4.09423847454411,4.11742632203401,3.63734381013876,4.88502086715588,4.479634311806,5.48266692250477,6.09919579114276,5.78560395505776,5.31573884916914,5.13301543932755,3.65325789560664,3.79278140515624,4.73010087060418,4.62102356695507,5.55655430023069,6.02715163385763,0.586016195801718,1.21164953999235,0.458718966156984,-2.21837259668301,4.73874330286456,0.312500044389148,0.171041764749741,1,0.146776018099548,1
"K21397: K21397",1.34188244923354,0.649282354734915,1.83707326676994,0.169554781148666,-0.0442067186736441,1.0020060517411,-0.847566866116471,2.49167082111858,1.18140428978615,2.74413313537932,-5.41729321072443,2.9553048361602,-5.3300979126037,-4.63271268558069,1.4465674538574,-4.75985333569144,-4.13129208505243,2.79811817687097,4.46115699622875,1.71342910092521,3.05413864275483,2.67164910733467,1.85788837350625,0.782393649486451,5.08853964691436,0.139329682762513,-6.01411523909095,6.36703677004432,0.392187523004041,0.731675804111332,1,0.41787665217909,1
"K21405: acoR",-4.969824796299,-5.33444908561458,-4.46963564814373,-5.76151143618584,-5.23507508477679,-4.81725942534973,-7.8400410224862,-6.35076141358451,-5.72138714145179,-5.34808692839515,-2.31524358180904,-5.67334187715804,-4.92841695839793,-4.39389038367213,-4.13073436081179,-4.98909797156133,-4.30698377236487,-6.47074859846312,-4.23600801313332,-5.12290547134507,-5.07018297661256,-2.20153408176468,-5.31544869640685,0.462920386461683,4.32333463018972,0.0937503509350582,-3.84456511256493,3.96758172810796,0.4492979823089,0.621545393512867,1,0.596473947395484,0.99944722279105
"K21416: acoA",-1.04816465306671,-1.21643362883035,-0.571473216228235,1.11186168639257,0.0397989287041849,-4.89408435568674,-2.43147691782396,-1.68169908382562,-1.31154331058219,-3.42852421268035,-0.0955242816414881,1.00959703236077,-1.55223546306,0.232670705122143,1.14841997186292,-2.66952790498886,2.21592375813648,-3.81679354627177,-4.38908870806961,-2.47918736922901,1.42759073225187,-2.09754036920052,3.27045659643608,0.729366521743338,3.84093308000833,0.204711638292231,-3.25949521773151,4.87780206991673,0.412500018364311,0.634089854276178,1,0.556261028058629,1
"K21417: acoB",-0.0884465857547561,-0.31380822747667,0.270408779892216,0.496229633104651,0.750173932071283,-4.90261924318072,-7.05875055464299,0.133751140169016,-0.766712640740812,-6.07395207031454,1.15529969616321,1.07008403087985,-4.46072040992471,1.81495588054609,-0.789484252977784,-2.51031378374569,1.96279005943958,-3.88561050870378,1.31399066217985,-0.787932035317741,0.660216186293683,-2.15929993623904,3.48364732411003,1.28511792927996,4.71069125231411,0.261791307145384,-2.59037200470772,6.9030276192933,0.346333887770854,0.204622524601053,1,0.235794777977441,1
"K21430: yliI",-5.00101577840724,-5.00806868480127,-5.00101577840724,-5.69799643431982,-4.30276678562377,-4.96597056592106,-1.88838320236022,-5.78297251950413,-6.04581391623714,-5.86309549472518,-5.7506711954621,-5.39401647839344,-4.23327551908559,-4.7159788914288,-4.56753064153033,-5.1815643022507,-4.44979582195976,-6.57211262017231,-4.58538553804969,-4.59342163788519,-4.87936874911308,-5.37756032792529,-5.47010669614997,-0.00683098233822399,4.67658908408819,-0.00139888395040614,-4.73659991620338,4.12627010695352,0.498437500317894,0.751221178773571,0.999790051781282,0.74816886867003,0.9978473996172
"K21449: ata; sadA; emaA",-4.18828289541095,-4.13522201212971,-4.2653253882415,-5.47303493400579,-4.48939802108977,-5.03522059348519,-2.73182822824927,-6.04235752318045,-5.62913971192988,-2.04883405029688,-5.51291272415484,-1.18675555328036,-4.2319653803521,-4.63475470511136,-5.39705372126683,-5.34110326301473,-4.64595732877712,-2.16399411981348,0.306540655977992,-4.59914376887589,-5.0808758508568,-5.49500104393184,-5.6096055355885,-0.0384555365266959,4.6589478509242,-0.00800482602203463,-3.23503390390901,4.26196028275709,0.496099844784822,0.77389504878278,1,0.7849826257334,0.999818160212129
"K21467: pbpC",3.2282126566149,3.13843925879378,3.4572077169038,3.46776512759169,4.11668254341359,2.01082940434049,1.12456799596368,1.81472916216401,3.51276402472047,1.95822926244932,3.14445156154794,3.14526837381096,5.31268184950614,3.70057803292213,3.0281457963669,4.43840053628723,3.90702320375818,0.567551050691215,1.16132956396307,4.18386482526637,3.14440259614062,2.90549190165194,4.96779142168837,0.346791143471006,1.95277650169864,0.185928803394916,-3.54683592086269,4.00226205854795,0.429687514593698,0.699111468967579,1,0.562198927233757,1
"K21470: ycbB",-4.63378302629912,-4.53064440852198,-4.73202198451185,-5.28326253045354,-4.42307653527885,-5.3544809335396,-1.26619704699021,-5.5810130683771,-5.08571680068813,-0.101199574505172,-5.682637983562,-5.38200747714647,-5.0048375274856,-4.87057247382871,-4.7661872653234,0.778511444471039,-4.26356382795556,-6.19664737234595,-4.45004392692674,-4.68736275050258,-5.38622789049627,-5.17393451306052,-5.77714178244139,-0.0933169368274633,5.08896424063743,-0.0108700153725367,-4.23364387556442,3.49063398076535,0.491419658527015,0.784859313229952,1,0.775225584690078,1
