"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K19134: csx10",-4.88056828310727,-4.89396363298796,-4.84481969472582,-5.30036009843497,-5.44687989962718,-4.70329050839019,-7.50558397036297,-1.3367882235837,0.153800266370782,-6.25591591661583,-4.63100735147856,-5.47536979287197,-6.02380639124039,-4.89754489524849,-4.52383677581809,-4.85947933572498,-4.02538211395517,-5.97257337477738,-4.31118531718828,-4.18654826129909,-4.47678913927902,-5.80979683641166,-5.51768045027214,0.20583335998572,4.5734346073428,0.0307192326051599,-3.9995894660441,3.62413615114175,0.475819037677096,0.724805867064833,1,0.73661071900236,1
"K19137: csn2",-4.57135065307585,-4.2355497160804,-4.84215373521099,-5.02770587707027,-4.87281602949432,-5.15000268302601,-4.35476556496925,-5.33310106369567,-5.01847848082472,-5.59489584784621,-4.97193328784436,-1.58748251334324,-6.75639652046769,-4.36577899115318,0.101887818860057,-4.59215283841021,-4.17581687607666,-6.10089702574772,-4.02848592022263,-5.12165763850721,-5.03537888404912,-2.85000989816535,-5.36413806794733,-0.64488440638147,4.69047667146362,-0.110976373972357,-3.70835755623803,2.9232819834139,0.44461779608331,0.572803960431857,1,0.535055187652904,1
"K19147: mcrC",-2.18450951924605,-1.60513951593255,-2.74748529889643,0.608677373932206,-1.40294991089415,-5.78084580279783,-4.26114372378994,-5.54004700043942,-3.03025249874827,-1.55591848770393,-4.77183828087612,-0.508428122155406,-3.43147108355974,-4.18082765616106,-4.88263541109036,-1.69750161378794,0.377875056180788,-3.04987733801731,-4.01773944560965,-0.110675822734512,0.185998361491544,-2.18838824452255,0.642624103948782,-1.20354797901536,3.90852948937228,-0.254723491386202,-5.07397916659284,3.37936788822523,0.36562502946693,0.46186925348242,1,0.388511570666176,1
"K19155: yhaV",-4.9106295603835,-5.12726849413478,-4.6305313189262,-5.28658727042936,-5.51203904509088,-5.4197865263226,-1.98046556816174,-5.33443974178178,-4.80785864533664,-6.20215299479196,-5.29515581099866,-5.32640452794298,-1.16891794977069,-4.39099313653222,-4.12746191467463,-5.39216067719899,-4.12759026608513,-6.55507845769244,-4.71351826022709,-4.70289436512934,-5.09013443405627,-5.49546761154958,-5.63991205115388,0.636221416788041,4.1764509563781,0.148853042827965,-3.59478956379204,4.4457318006389,0.419656802998231,0.576176055235731,1,0.595548148639287,1
"K19156: prlF; sohA",1.4238299415003,1.77572768211347,0.972303820761812,1.52551142995214,1.99552369330876,-1.39063933641031,-1.06532396252359,-0.333119969038391,1.69386223158738,1.65960669133027,-0.557325182561236,1.75031691812641,0.597359637467531,3.14982657320232,1.85636380032049,2.19860951649583,0.50924309803432,-1.36455697353951,-2.18821233548435,2.52602344873307,2.47245755363346,-0.480907736844854,1.76740373807141,-0.606701380806796,2.5626760650273,-0.211820972076094,-5.63400577045038,3.41061245658697,0.372854941766389,0.565400579658784,1,0.324365142404036,1
"K19157: yafQ",-0.175098612411142,0.208542762448811,-0.403291136265431,-3.09665074515624,-0.156836933831681,1.32468179580018,-0.498494262829091,0.751023762819953,0.660587823688809,-0.14041330756425,-1.57901051982949,-0.98013217747477,-3.5493217098083,-0.0517001243817568,1.3448016950195,3.31141666853899,-1.05560122408556,-2.04185745652834,-0.683902739275903,1.122834992988,0.232094739212169,-5.16381677153793,0.949893648881398,-0.640564869571341,2.73961387997886,-0.189702054141127,-4.94471225967754,3.88697826992803,0.395312522275204,0.617827634857046,1,0.463457208426249,1
"K19158: yoeB",4.29666180370927,4.20296400948211,4.3539520582664,4.40822097644409,4.33180409016058,4.5236959156142,2.30135845584611,3.12925226315903,3.28168197151745,4.15852624888019,5.52827595624133,5.84020036776597,4.47555213227205,4.73329513236727,4.2634222742402,4.47622043010383,3.00944319436458,3.18348306769054,4.57504911243863,3.79806520203673,3.18117222340824,5.23322386115401,4.17259197132145,0.105226009412357,1.33887893996661,0.0753522400141024,-3.08924633029229,3.70383853336461,0.457812508644603,0.756110380580792,1,0.786925306214683,1
"K19159: yefM",2.24265589527868,2.53413277414331,2.00550258334534,2.27521453759086,3.11120654385295,3.45071337502007,0.160726595457167,1.73190710368806,2.33529766687522,1.60613913404545,-0.639437908894203,2.90285992692859,1.34916874777171,3.56774628374341,3.08254271461452,2.5951783429675,2.90097397962221,-1.51142701693155,1.41500737488157,2.49365170122876,0.854733876696374,0.110959963863975,2.86788421720177,-0.137463815490054,2.08930843196074,-0.0580832625120021,-3.95947698582441,4.69593459808889,0.468018727261793,0.927929839972714,1,0.768749729372795,1
"K19160: yafO",-4.75951430710137,-5.1532663065696,-4.3331517790186,-5.35134070241133,-4.64821818237865,-5.37840098107562,-2.58649657523159,-5.39296194188263,-4.77171312518419,-5.61254188361101,-4.73579639468831,-5.59440756785315,-1.75734983599955,-4.13546705627866,-4.7830754746571,-5.57684453424945,-4.67084230996655,-6.45370314574605,-4.63838641141265,-5.2050256881256,-5.03782422805317,-5.4311955893376,-5.36316820220104,0.57894603236873,4.54985533669442,0.0977871180728112,-3.38199578587135,5.22196823491957,0.445312511260904,0.657210709324842,1,0.634684648265821,1
"K19163: ccdB",-4.73599378108349,-4.9154984783458,-4.5287739928868,-5.87563893493618,-5.09381073007793,-5.53804541374947,-2.81578510725393,-5.73157694573736,-5.14567231160589,-6.30840463420941,-4.28757672270352,-4.82960329331304,-2.03382426826344,-3.86002394788352,-4.48644416901951,-5.67837479128258,-4.05766035335996,-6.15099152720601,-4.37531591424085,-4.90814150132847,-4.23741849199196,-5.44938524530436,-5.37942551733574,0.347481759517787,4.42165158532842,0.0679779944276457,-3.88656047472596,3.79354479600931,0.465625007026818,0.726158721971366,1,0.717656158663318,1
"K19164: ccdA",-5.03431100471395,-4.93979347056068,-5.08699913113233,-4.98904526527707,-5.6062576844383,-5.0160778072338,-3.15196832100556,-5.90933766886047,-5.27378457596661,-5.61322422395031,-4.77498620491524,-4.87629475196104,-7.02390783062376,-4.15256531941997,-4.44219535730034,-5.09705705457817,-4.82467585592156,-6.15559420821117,-4.59857058538058,-5.16452439966817,-4.59769637752511,-5.3554402312199,-5.29127675967876,-0.192980155190291,4.33221260426667,-0.0288575386720911,-3.81145541616634,3.82379379791723,0.485937502863285,0.688784904845324,1,0.696006658782394,1
"K19165: phd",-3.80953586712229,-3.7024616046472,-4.06895958512631,-5.44219621505917,-0.461811250163102,-0.722201929133769,-7.82024547403388,-3.07513546320398,-0.90091822738253,-5.78649856376211,-4.588742552345,-4.94903336765455,-6.70392022613377,-4.28547478911523,-4.39391014764666,-1.5598912050225,-0.990696542372369,-6.38165271317995,-4.3690600020422,-1.75910448274758,-4.54959560557475,-5.45973324280646,-5.19631558192137,-0.0664950580307071,4.82219813950028,-0.00594121586188228,-3.53114301594865,3.70395033488505,0.492979720612874,0.799066827348485,1,0.825125943135812,1
"K19167: abiQ",4.90558858116801,5.0508221430831,4.54165290608444,5.21683987195923,6.09892924716233,6.16737694773849,2.0852688255956,4.58693544542587,4.47797503402796,3.56299094550774,2.8561214564109,5.15870037373923,3.02565546076465,6.27960897366225,4.7799159418175,5.00707391591749,6.92355928042904,2.54432455017696,3.2752687038025,5.36694804379768,6.30035943222719,3.1335156599395,5.09597022178533,-0.482944688623141,2.1612418677799,-0.231747779882948,-3.8502459979009,2.93752800046772,0.363494569696814,0.409245184986275,1,0.330187517590768,1
"K19168: cptA",-4.81798955354615,-5.1421671701049,-4.44713003097569,-5.66906901690882,-5.35833436371478,-4.95996866836042,-1.89726595576686,-5.46304729448445,-4.95297337405833,-5.72961280375584,-4.76326563098907,-4.99826222226956,-2.52241806430382,-4.10220843705279,-4.64702899085909,-5.34863175818234,-4.54240512971414,-6.31110893503038,-4.88846655860803,-5.14909781510165,-5.29707400483868,-5.33127029763727,-5.60574047215917,0.489797565068391,4.54978106022756,0.0935891253721261,-3.25790132071197,4.78358201904432,0.446875010931708,0.637828050316511,1,0.627864673542402,1
"K19169: dndB",-1.59781203072119,-1.54088607204105,-1.61846593416725,1.64524753024277,0.460826687829018,-0.298858130875098,-7.83921365811847,-3.03157684920373,-1.3558720500194,-2.14241749012195,-5.02320178370746,0.655081645681941,-3.53032296483002,-5.06450679636305,-4.33463998375002,-5.02214811974709,-0.886294341384968,-2.99671249085985,-3.92825693352442,0.373939281412422,1.86447033652285,0.345357647301219,1.79676948505624,-0.10109487042384,4.93665615870266,-0.020428595495729,-4.78375582153737,3.92150506821474,0.489859596441259,0.825731471172768,1,0.821176392782914,1
"K19171: dndD",0.143087452158667,0.284089154425846,-0.189157813604742,1.0803416533483,0.612186457043366,-1.45634450565025,-7.03892472219125,-5.52556925073985,-4.87755563601629,1.39434869247898,-2.56599289493157,0.901193431400683,1.67427622213577,3.12990793816677,-4.24212990220048,-0.258951459966944,3.41783236522181,-6.24553059350672,0.812320407664591,-5.38769535992999,-4.8386806507592,1.94422616778275,3.14430345930116,-1.20899314515879,6.19947764564837,-0.161016272773575,-5.75982741149356,3.54838651565511,0.422776927121251,0.69408176818437,1,0.486361911115201,1
"K19172: dndE",3.57944262067303,3.43211876777803,3.58271111905074,3.74992251777528,2.0530051172884,3.43568682995809,3.10087885875136,2.79423071190924,2.11899744230683,4.11312048685423,5.76118990687199,6.7212011644374,4.90629265305638,3.89049521162014,0.927024416002524,4.11293446136628,1.6847051163272,5.16534388231256,4.9027458581521,2.68763181909288,1.74208483948924,6.67249885439201,2.99652651598139,0.340020563750477,2.41357612519208,0.145329871356745,-2.50157102006111,4.43055743379154,0.437500012917482,0.605116668366921,1,0.653130683171318,1
"K19181: afr",0.906742944917324,0.161254007009033,1.3207498343626,2.18436142003106,-0.396073762552527,1.11217473116854,0.34511915890822,-0.0259675853600569,0.731108465324636,1.52391516676028,3.55085952732446,4.14049739369569,2.29916166152858,1.51897864904374,-4.19798005463665,-0.264486400201561,-0.553772914184115,2.64000556451568,2.85288042061966,-0.0571018791206459,-0.66783217834206,3.94656693956497,-0.563100282719345,0.966942835114023,2.88820827618885,0.31063106304627,-2.25216937492328,6.23048998867731,0.360374445689969,0.264073287419124,1,0.300928572685055,1
"K19200: IAL",-2.07484064284825,-1.93625287716297,-2.28877369700869,-0.0662704046120339,1.02059535600267,-1.40187934623436,-7.24444856230126,-0.823130343632499,-5.47841397072332,-6.14984109825957,-4.27675260985147,1.08225467996393,-6.86513191780984,-5.0981583157563,-1.32475460202371,-5.50325171665363,0.435073612738501,-6.08025621323643,-4.18418943557763,-0.569316830533147,-0.62129570323442,-5.40281491422681,2.88567342710996,-0.0903515174579228,5.8260021119603,-0.0117668536919075,-4.49746993956649,3.39250728585312,0.495312500953757,0.740319796869437,1,0.80164353593388,1
"K19221: cobA; btuR",0.973398343085241,1.12362648293847,0.863863871205751,1.58229609835082,1.45945149390202,-0.488909231544929,-0.31818755719913,1.09993247457425,1.35476297039381,-0.242515866999099,1.17039502307615,0.948748513926406,-0.428412633579389,1.90816960515853,2.12151621226491,3.1337738664561,0.30542701031108,-0.9571938153299,0.373736407622053,2.80675790126027,0.408542794717748,0.716296619706879,1.30820972280601,-0.614046227385027,1.75643733371192,-0.31805386986988,-4.53046710506494,2.60246931994475,0.371294879749891,0.292847624893515,1,0.320750324076079,1
"K19222: menI; DHNAT",1.92349150189297,2.30330373901726,1.69637058469064,1.96702959952774,1.02626355248501,1.41650050252357,1.02095520883622,1.96810082095244,0.816284742997642,1.30512591132658,3.51801375613315,4.87047477702995,3.14447306091164,0.979412627431365,-0.256253617119395,2.5816194719441,-3.80577234119384,3.1856331457567,3.72410802565066,2.14094532348428,0.335589699214873,4.86824895902576,2.50518199691585,0.0501245359604114,2.55631119178314,0.020475948974047,-3.01318181420303,5.58027938028198,0.492187501589844,0.604443884301935,1,0.927109522153543,1
"K19225: gluP",4.03211103673025,3.61141394274735,4.26927922211174,4.43781045635099,4.2680696145569,5.22329243473336,2.69328011457128,3.07025043933326,3.90171413072252,4.1062916645463,6.22510718358765,6.14416402849612,4.26955279027636,3.76174266176386,1.95540618088089,3.80175056488037,2.72455040719882,4.17489345231771,4.48857368150114,3.53336713208852,3.04797819264907,5.46738145689619,3.08294476218075,0.765552671052879,1.60597342558049,0.438753848636793,-1.91338700397442,7.23208194464631,0.280811287479737,0.106493828666673,1,0.122447985451081,1
"K19226: sapA",-4.45741623700339,-4.40811123669807,-4.50861060865798,-4.79896437565468,-5.4423230043163,-5.02461667348426,-0.866763627863521,-5.80527394701799,-5.26507169430563,-6.00362656364631,-4.71287085769039,-5.36124928457659,-0.924581482912873,-4.90485695022446,-4.73986489853012,-4.83241319219893,-4.31355759381389,-1.7956458061908,-3.71310199768568,-4.63716820026215,-4.83422358409,-5.49003311042216,-5.90403254941885,0.216222672593331,4.55453505713055,0.041551058684218,-3.64953658054977,4.41502889178018,0.484375003182019,0.751676829644716,1,0.761626483037087,1
"K19227: sapB",-4.80364295161099,-5.05172135026484,-4.56786997662914,-5.32299738629553,-5.08150356124969,-5.18829710806268,-0.748821167466916,0.0280826402594396,-5.0193843360348,-5.93121197845462,-4.87209036586651,-4.73728854387254,-6.37067565246067,-4.35541359710153,-4.71515984166367,-4.63892697881525,-4.63635334700977,-6.52370063693464,-3.93949293927064,-4.59403782816557,-5.08488551340893,-5.8880450553853,-5.33838082550248,0.874126780917384,4.71489008183779,0.159800628127367,-2.86990819888915,4.52814647123269,0.430577237445748,0.548671844677194,1,0.584564151502522,1
"K19228: sapC",-4.87364300929729,-4.77780563009607,-5.00525775601142,-5.59095772531631,-5.30849645775024,-5.27089047232736,-2.74482616621549,-5.24485077150712,-5.07155446172766,-5.6899260163178,-5.20071595648986,-4.70333790927379,-6.2813887874261,-4.03659358234379,-3.89690339133639,-5.12200533057167,-3.90725484280666,-5.87040963127463,-4.01553095867413,-4.79696467445653,-5.04093204830674,-5.21069714709502,-5.48089826610274,-0.251797140416019,4.07441866991692,-0.0480318979941052,-4.19664926504814,4.05559680349756,0.473437505419445,0.708622046125106,1,0.674712864534846,1
"K19229: sapD",-4.66671064261305,-4.84955562476648,-4.51049960727759,-5.16068212324109,-5.8568991935094,-4.99413894714845,-1.71618222435908,-5.63969064808055,-5.32768417102394,-6.26410479636484,-4.62984664875871,-4.56355159253884,-0.970041902964477,-4.41223132826328,-3.89035478176583,-5.28229419093743,-4.39592732676878,-6.28028971737672,-5.09342817762773,-4.86324788142868,-4.15317757589121,-5.46411273529961,-4.83358201370706,0.637607830574236,4.46268230006383,0.101789798422574,-3.56824288530419,3.89242516946743,0.428125014931539,0.636517505948683,1,0.649077702483275,1
"K19230: sapF",-4.73905981402509,-5.1441763928492,-4.4227494024307,-5.15207381372418,-4.72402737434895,-5.66024835851763,-1.84752547319599,-5.11318283531608,-5.06791075833475,-5.9370380491931,-4.786677183375,-5.05525779973316,-1.01827693010052,-4.24246257599778,-4.16317047805216,-5.15456718928099,-4.0409756638121,-6.73350229653731,-4.99584131955704,-5.59898957841469,-4.34924098014785,-5.56769853721614,-5.30943391861409,0.57317766038407,4.44580613426941,0.111149559371255,-2.87805353571273,3.75135451505002,0.442187511921351,0.601844731597737,1,0.596056843214835,1
"K19234: ynhG",-4.66900930863148,-4.91027868282411,-4.32921918527307,-5.73252940293869,-5.14012879424203,-5.31963715550272,-1.84541390650967,-5.53976477377109,-5.11623465579698,-5.92738248922679,-4.25212836202348,-4.57326562082188,-1.04603173485015,-4.47948927091738,-4.4381102078804,-5.62904027555518,-3.9374395705426,-5.91581607544392,-4.49149445187199,-4.6869427847317,-4.89435475860487,-5.39420424906361,-6.02813447833251,0.66704938624687,4.42194951506294,0.140092558743407,-3.83881746924202,4.88567241325756,0.434375013585459,0.59625880182995,1,0.58253664630648,1
"K19235: ybiS",-4.89528572383253,-5.02693071732701,-4.7107392934727,-5.30837204286301,-5.18056748075139,-5.59660379079007,-1.79414015436325,-3.08487145601177,-5.39622877019302,-5.62195077303447,-4.46895882983035,-4.674224026103,-6.29064197764935,-4.24292203946009,-5.48887997536474,-4.74018596178123,-3.90817594019941,-6.56532811083502,-4.84557661898983,-4.94732775476669,-4.9585607448082,-4.93988544723639,-5.66929525038048,0.340405304175651,4.27084924735607,0.0627200734037693,-3.83039686922991,3.91739260756815,0.471875005740203,0.644672494056758,1,0.670877569605317,1
"K19236: ycfS",-4.49380745756235,-4.83699095586889,-4.0835427290192,-5.35412083299319,-5.17095430368158,-5.68635067298325,-1.38138440054887,-5.73116285718888,-5.65477784459754,-2.47234416273612,-4.39138009730225,-4.49248926659755,-3.50093086278534,-4.01562472342622,-4.28259941504376,-4.80181418646367,-4.31873627846787,-5.86247278443605,-4.7256728039451,-4.19126112842845,-4.84172683315436,-5.33037689234292,-5.47277919810663,0.715658092073824,4.09452300364084,0.138830472087057,-3.92042376377482,4.12573271092648,0.427457113313159,0.658510595526891,1,0.618750879538418,1
"K19242: citR",-3.8884974677679,-3.76978186784867,-4.02182952690718,-5.3626045193128,-0.197238745670365,0.250935281936757,-4.31463428286082,-5.64052440013679,-5.04912683151974,-5.69455781432311,-5.28277105231763,-1.38138930776671,-6.77884176068747,-4.60215273598496,-1.07743380498241,-1.70351242875437,-4.39458596364012,-6.52929781737636,-4.40583329148129,-0.109742314344746,-4.67299585832449,-5.50424850136526,-5.1695805611088,0.00210557412694001,4.81588273175071,0.000261534550023315,-4.31706370906569,4.12418874768465,0.5,0.783098617576269,1,0.807920649397043,1
"K19244: ala",-3.53560605958216,-3.87173735700628,-3.17173166183269,-4.91893822400219,-2.7766081578254,-2.99544086142655,-0.959324985358195,-2.32115743612161,-1.89506166377652,-6.60183354523852,-5.47438310796142,-2.39367355054459,-6.56590717440942,-0.125204438760885,-0.301730658629715,-4.55457125605426,-4.19645209066444,-6.47106432965205,-3.95724699574609,-2.38017262331444,-5.01565243511212,-5.4203828740265,-5.52212110736055,0.29417739008757,4.35116027354011,0.0623781076409005,-3.41510166470123,3.92028217793949,0.460937507996083,0.73657688910875,1,0.771373206418195,1
"K19265: gpr",4.94604116126487,5.10417326566927,4.8694184471442,4.89345947592344,5.02481658192942,5.28609659019737,2.45809110339041,4.64076759860116,4.83562114938495,4.28397977351215,5.21773358025434,5.16818456371282,3.58331958875321,2.86927732364127,2.48835138273565,5.39623148484687,5.02915109978781,4.11035130888301,4.70967742997773,5.34743864961958,5.31015485702005,5.16233829253164,5.42139147216606,-0.161768940733277,1.31025453669711,-0.101727895813872,-6.07998890383776,6.63019386034033,0.411856492709273,0.920163886969601,1,0.456834791562926,1
"K19267: qorB",-3.80140821303879,-4.2358712660726,-3.18833718421601,-5.47067481090885,-5.46298369330186,-1.9163197227144,-1.03730438004964,-5.41105518966639,-4.93460620733434,-0.496779710225933,-4.33402519103693,-4.56396211333601,-1.09554352349716,-4.79292882786471,-1.26821537935959,-4.58799784442071,-4.90515177003647,-3.11168695498183,-4.57044878834826,-5.2716816481012,-4.45464809322867,-5.42860489487897,-5.33796337438008,1.14238766200526,4.28580925781493,0.242660344457855,-3.96541055598746,4.90208999970974,0.382812525227629,0.514918185335859,1,0.481937748300461,1
"K19268: glmE; mutE; mamB",-3.48007025597191,-2.96986555293081,-3.8789064473203,-5.24023915002048,-5.33041108381398,-5.11075362488689,-3.24821429845419,-5.74980304172018,-4.60755661007668,-5.38668406395525,-1.62689229647869,-1.64980515458297,-3.37483058616421,-4.70001205220799,-4.75739313650702,-4.91422910424229,-3.94752193755055,-3.74864860321601,-1.92654868641531,0.0116931363887911,-5.02005819808844,-2.02153593597821,-1.5259123214122,-0.848089153864929,3.93791085479212,-0.185106465766427,-5.29892084082911,4.16133113853932,0.394695810180191,0.543731162909678,1,0.460031490858213,1
"K19270: hxpA",-4.55727550327802,-5.09903386032045,-4.16605137403928,-5.03367497176295,-5.17987625833992,-5.58198881992485,-1.58967654439574,-5.34760915450305,-5.36878798039215,-2.61300211815439,-5.4246809219382,-5.09409692338941,-3.29555271341609,-4.01068417821037,-4.59890404993492,-5.09166913266869,-5.02683620734763,-6.72255670525505,-4.08668974450388,-4.88309895831109,-5.01494723496216,-5.41600878658208,-5.49830241712299,0.615176641801418,4.36930841033332,0.121659143454905,-3.36396965477818,4.67673712235374,0.429687514593698,0.554918970783937,1,0.555109171014744,1
"K19271: catA",4.57755937783841,4.6082338432978,4.5390112669452,4.42488015511401,4.98307691726615,4.9407064030498,2.45636292290285,3.75845978425331,4.66352580727606,3.49435381269614,5.35657708218196,5.33605787065947,3.82839285316494,5.0157165292331,4.48552788206814,5.28930749443067,3.50509131832058,3.81916657700613,4.34745571307267,5.22574947766596,4.73034286131178,4.86851004212421,3.56794004430481,-0.0373068135663859,1.20898500673188,-0.0335256977851617,-4.46362147611159,3.29245487329187,0.483619348099621,0.6749476282255,1,0.849819745366862,1
"K19285: nfrA1",-4.70478952018284,-4.88617718828253,-4.46766514207093,-5.85947657338785,-5.38136295165204,-5.37316618987743,-2.14596449788598,-4.89789397592762,-5.19362035182405,-5.537061245276,-5.23372951627165,-5.03622224703142,-1.30430084934453,-4.77326209133188,-4.24245474337426,-4.76542518085756,-4.38616920205816,-6.68323492210569,-4.0777469439794,-4.88818026240755,-4.74127436456367,-5.58042332958749,-5.21528478097823,0.45557796804939,4.35737510526485,0.0959540760244561,-3.68584337394904,4.43014038802053,0.447737920233054,0.654478610786404,1,0.631062641402715,1
"K19294: algI",7.71509851020569,7.87973672766956,7.55279632159016,8.527909621572,8.72589495770817,8.76433827735801,5.57961524055452,7.77598268518814,8.57589540127672,7.30590120559343,7.25073248196874,6.70475753598915,5.40046549403506,6.62659186344469,6.88462695859336,8.09940197446177,8.90618280337774,6.96629476657687,6.98995512472596,8.56197842193679,8.62439381472903,7.64349561089093,8.55657828011479,-0.1514932971949,1.65208122394199,-0.084851067303301,-5.75267731211112,3.39645921521525,0.4492979823089,0.513378218078109,1,0.735430953527896,1
"K19295: algJ",3.92558601412056,3.2713844195605,4.41264189295978,5.33521568210141,4.87694230823354,4.89346231237991,0.205004139476348,4.47088769492705,5.25178081949848,4.36707733862868,1.68551707298305,2.03762890425706,0.616521626713165,0.87844028932178,0.821939875203713,0.227540604324862,5.64957680866327,2.31937225508335,3.30154123786647,5.01102083792441,5.62024523927502,3.23482354874315,5.62719925068196,-0.262055885866229,3.35947459455286,-0.0742959952086237,-4.08858641217968,5.31442948313839,0.465625007026818,0.903205780226272,1,0.772793914676655,1
"K19300: aph3-II",-4.28054795527021,-4.44177984730534,-3.94586306400583,-5.2694516219009,-5.19961225954302,-5.40167113550796,-2.41359624975684,-5.05198620602055,-5.58463438264377,-2.45814936318667,-5.35997324873342,-4.8631539894766,-1.92394396319476,-3.88593200455874,-4.63208712991023,-4.53971934878603,-4.52937265590832,-2.97904075592743,-4.26400965586113,-4.88353678981145,-5.04208250037525,-5.89596899033655,-5.00928421775244,0.402081770947628,4.22638195665731,0.0827294914515711,-3.95465047485357,3.83592784037428,0.451562509947986,0.718468492580188,1,0.675681963643941,1
"K19302: bcrC",2.63629412803273,2.79217421438495,2.55664154613051,3.32274091966131,2.2554310790553,2.56051869523089,1.44822279448011,1.81587850340007,2.53008809071923,1.77266717328894,4.11872670118327,3.98045631940525,2.84406472726404,3.15503555702678,2.36374991304375,3.61300477772995,0.639980361895427,2.33285933909675,3.13330093306413,2.4320458237892,2.2607323485824,4.0928342033161,3.25773699372483,-0.183949991436487,1.36673622159459,-0.117103376100522,-3.37276681531807,3.33570995000019,0.443750011590777,0.847805925716858,1,0.677540157694473,1
"K19303: mepH",-4.16482407680185,-4.55251623633425,-3.71119216748138,-4.98340418447679,-5.1317206497326,-5.01113101675772,-0.666390752078089,-5.55500721270948,-4.82902242296135,-0.926320252307889,-4.5570526992811,-4.79471589246068,-1.40012419108345,-4.69545642985961,-4.30024882066129,-5.12267018696803,-4.12734250862477,-3.14974121712287,-4.09047996641178,-4.912819786426,-4.55042569403,-5.19609127214414,-5.82850860381885,1.03900807080039,4.18478633596038,0.196362689121772,-3.8788769138418,4.23358637475973,0.393750022638884,0.545071466804777,1,0.5062114017948,1
"K19304: mepM",8.12547092790107,8.16160549559765,7.77462618532713,8.17655169846304,8.51807522338209,8.73142109198221,6.43797865011991,7.39202716935678,8.20027064923852,7.0491069202182,8.13800678100663,7.25296648605485,5.96199852657653,8.25702768705893,8.95802157697881,8.17771416728724,8.56942031114514,7.43792322147668,6.76375532973039,8.15268461754935,8.33521698815184,7.85705723647309,7.82735374807607,-0.364228820691323,1.1325971551241,-0.325075932920363,-6.01103600305393,2.67494382935558,0.358814383689775,0.219236846584499,1,0.290854136672151,1
"K19309: bcrA",6.68934762154518,7.32902129335134,6.26817207600342,6.70967334864416,6.76668193429654,7.48999546338457,4.53156363989366,6.27477924550875,6.78318221326367,6.26369171329722,4.58623082124556,5.98203264251431,4.02261563191453,7.23883731102717,7.49390752454054,7.67886244509953,6.69025445286665,4.41857442877845,5.00494959219809,7.55771469986456,7.70592727667324,5.36053968110814,7.39361082025196,-0.799912130996101,2.07793725495103,-0.41526152329567,-11.066172915153,3.96860977961975,0.280811287479737,0.20184848227721,1,0.0992876246238282,1
"K19310: bcrB",7.42455449418354,8.13047156574853,6.99534240902014,7.4690660982032,7.64354718657511,8.30557451406504,5.11777674724681,7.04260642581206,7.43935243344028,6.94405774340733,5.6359406576354,6.61827059554471,5.01076565495665,8.24649223806793,8.1861373256972,8.58600851732093,7.43227626844954,5.32837025303549,4.958143096945,8.45581505021886,8.5656200007273,5.78591402474422,8.09596365265509,-0.831950812032061,2.19787764593243,-0.413095716414653,-10.3656310313028,4.02209607084542,0.285491472976306,0.281995115166472,1,0.137478113024746,1
"K19333: kdgR",-0.449367696385872,-0.227996553534501,-0.516718459362743,2.43470910264035,2.3219785102416,-1.86427607172403,-1.25512243140872,-0.390290206700547,-0.950638242894376,-0.283254227306083,-4.81123859709061,0.519091973306642,-0.631990833514384,2.65323834588547,1.2341714885492,-5.35308412560834,1.96841530348793,-2.36172109032226,-0.61873820167426,-1.6469875166928,-0.0698965779333278,-1.55752967393031,1.65264724014778,-0.0275938974290764,3.23044997390704,-0.00505019765448282,-4.93014506241413,4.01052335446179,0.498437500317894,0.853923316770597,1,0.84856192085778,1
"K19334: tabA",4.35288538859507,4.3786031572815,4.32856085342036,4.97868736483719,4.40927837452001,4.36822659915248,3.30819655499972,4.21734039512571,4.74074306422935,3.74372847231432,4.70398312828464,4.30941023847175,3.25478864490641,4.39750332785504,3.79180986158803,3.86951986363326,4.62218640136081,5.07668195485036,4.0610583575022,4.25848239305475,4.53904302432656,5.58550096388914,4.36128857709441,-0.154321224351586,0.874310704703709,-0.192242103106992,-5.1273440892523,2.7840646525776,0.423437515950666,0.365036789508672,1,0.551002234027582,1
"K19337: hexR",-0.708138161490909,0.651550421097097,-1.46388196428839,-4.6829263408885,3.88031435105725,3.74375547071326,-1.6508446470371,0.65628413621004,1.77928524516932,-6.08530729192457,-4.92198219640454,-4.57252828130642,-1.3907878937789,0.157042570981144,-4.11403490979338,3.36049740218688,1.24978128638682,-5.77949654795699,1.72224900946101,2.89372646948615,1.16675066417378,-5.81795322091552,-5.4451640384409,-0.349033109322839,6.51926858698166,-0.0511493484225846,-4.16881607439958,3.5221317105313,0.485937502863285,0.808278376163458,1,0.852721799292039,1
