"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",13.6262470625928,11.729172208143,15.4063834280917,14.7067251272372,14.1895237739926,15.8213206449386,15.6349240474095,9.27645594598147,16.2611998647808,15.8808470252521,15.1365357557146,12.8482995712175,15.666078154609,3.03721310369689,9.30337035349054,15.6002698371781,13.5031017645426,7.89534338546182,12.3980609106293,13.7910517699645,11.5789564665781,11.8597837465736,7.29082037924021,3.43257445129769,4.22873440112581,0.83785213701995,-1.53462665822486,14.4512118524461,0.131250164487989,0.0122160506790159,0.99771140663304,0.00414558593496287,0.83551274573373
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__TTA-H9; g__GWE2-42-24",-1.77795057673973,-1.78547806051087,-1.77300914921046,-0.0520505169755374,-2.47693415382428,-2.3853411513414,-2.44061433704844,-2.5848986387617,-0.557164684927152,-2.06711003111652,-3.70536529980972,-0.365384287729164,-2.83056744199131,-1.21907648245081,-2.56481066808379,-2.09113079737062,-3.61379416186629,-0.376479629364116,-1.99254345538274,-3.05047109588513,-0.118422337644281,-2.38240558240505,-2.10735537353503,0.144721385010735,3.94154905124255,0.0233775760991631,-5.01025368376915,3.75753911257014,0.485179410184784,0.763465230524434,1,0.777461219121436,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Barb7",-1.78849930545593,-1.19840721129112,-2.33757318289586,-2.70865391649659,-2.53828860392047,-2.97246742874978,-2.55570217739772,-2.2612824729571,-2.25852114644785,-2.21667755504735,-3.15221584844416,-0.0655201478811129,-2.81690652217792,-1.36042842986805,-0.390132502246178,-2.47298447865023,-3.58880088499941,-0.559886612258403,0.358336937319731,-2.62051023796403,0.0306346005534017,-2.12580073855037,-2.17454726172367,-0.926541428209065,4.12719483001967,-0.197966833068494,-4.56708555688058,3.24604540487414,0.379687525981983,0.5271849379848,1,0.462223402081665,0.998257188986194
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides",-0.0572827254385651,-1.05164704239252,0.779947415256141,0.727535401546801,-2.27323414520937,1.41359213773248,0.665984918807077,1.8865531238005,1.37050945566434,2.1594659602455,-0.569652818663997,0.731050175963103,-2.4374022934339,-1.8502838559887,0.392155869381064,-2.22377284938459,-1.16470526646314,0.293695562965418,-1.88600214772104,-3.02443855008098,1.46545479246546,-2.22749737383913,-2.49737132173213,1.69803439003514,3.38219715803046,0.412125803547154,-2.39582982472272,6.61481424270078,0.28593755332507,0.229079728459026,1,0.149256231867977,0.982961987337481
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Marseille-P3160",1.34329520307352,0.777343646931264,1.81046866706304,1.85582331489499,0.91898971735966,1.80277199338864,1.8194514550223,3.79702207335824,2.73376095799398,3.30957912697315,0.294119871428766,1.53746062525353,-2.68415024849136,0.583300870133186,1.55147553913434,-2.2413644561616,0.283008508432776,1.81302047229429,-2.54024676185463,-0.217968013673289,1.96821392715234,0.159994587239023,2.79986376144544,1.12124777917823,2.70415613040265,0.335278828559298,-2.87354467285001,6.91912056683803,0.317187542932545,0.293281330845291,1,0.225072020665093,0.998982231747642
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Massilibacteroides",2.91592903137467,2.58760033331365,3.19084193665582,2.06914980548663,0.321110257116516,4.59829745338192,3.64345095252112,4.04881046220874,3.32750165962219,3.14245437624044,0.46589047673341,4.84004606186801,-2.76645516926694,-1.48437720778244,3.88122725806672,-2.57388978287593,-0.387685048868404,5.12855188611358,0.211898658166648,2.68299074679529,5.27464894544897,3.61368036361944,2.50944041146728,0.411591849902894,3.88096852891568,0.0987940067254565,-4.20416807805982,4.40011548138687,0.455538230618297,0.70537407346516,1,0.798212490392734,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides",9.99580963917527,9.22702331852684,10.9217244079751,11.0475719561903,8.08009024122974,12.0213661997944,11.914927657329,12.4549844696729,10.1546525193416,11.2060575498039,7.72590459054821,10.7954280034208,7.15455474051848,9.0187515984388,8.75744291745153,8.03487375459496,11.0734735978392,10.5105954248878,8.9143193834333,8.30201819393321,10.2108352427943,9.3747809418097,9.84695430406816,1.22131915324658,2.09961252500033,0.457232232900006,-3.43078327534704,5.85207229748665,0.343213763815575,0.238889080285727,1,0.239869493412934,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides_B",1.9542315021747,1.34519769538007,2.39615466400907,2.00136653703516,0.115937974375971,2.45884742804103,2.40784529741477,3.31104824969721,2.93327072388571,3.27405014870686,-0.711834748630206,2.97484058950665,-2.87002653327858,-1.76715065360737,2.40706259454327,-2.44447635771708,0.197697189618683,3.19727076590319,-2.58320661598274,1.01491357444256,3.52352816988225,1.86923044534505,2.13542963843887,0.725877358833044,3.4107216225351,0.172128726719015,-4.7605687729988,6.12718380949839,0.385937524480017,0.503691987088679,1,0.474535840513975,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella",0.789168541119206,-0.164982868399138,1.65712514972841,1.9620690711042,0.89349005809116,1.82930999884889,1.52882732463277,3.57438294381564,2.60046085807586,2.92030723842303,0.252372841996154,0.745742521475515,-2.8001635374309,-1.49596734840572,1.05523985592984,-2.90132493339412,0.184528408497794,-0.392615412179843,-1.92126216165918,-2.58508735653446,0.913609656905935,-0.135481382712054,2.51439759159211,1.86172977582689,2.92804749046216,0.529663645905148,-2.31306391597524,7.36849506966168,0.228125078532119,0.151276689538297,0.999487422214993,0.0823224279590379,0.963767350868819
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__UBA5261",1.28625595711957,0.688345757367939,2.08070356971264,2.31160185930248,1.00539090259712,2.06462335828407,2.3354965518594,4.18702084041017,3.15957378461647,3.92484730527801,-0.90446519631316,1.1496138449498,-2.72065993716968,0.530192098416453,1.46189603282526,-2.4810780542697,0.591585913479204,1.20152559764185,-2.24432952859737,0.174661067603186,1.69924791296609,-0.133463310695069,2.52207611663557,1.4457923874189,2.85231019845256,0.438365234619865,-3.46971768781949,7.64574346457214,0.278125056208823,0.276006463793963,1,0.145535868929832,0.99385300690504
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA10428; g__JAAAOM01",-1.19460647577185,-1.63667099554998,-0.675638316960917,-0.338238330542827,-2.2867091097464,-2.44304825375502,-0.248461972382517,0.885080733793446,0.736208641689654,1.39458651333454,-3.11168326202815,-2.66166838801051,-2.64866159889655,-2.02706395909087,-3.44005080211543,-2.21451554308866,-1.22895812137611,-2.79480671166181,-1.98738941254575,-2.23492649343084,-0.140164827574756,-2.19457812041795,0.0739114066836724,0.945160981265479,3.94672799759519,0.228765283713237,-3.24457200223464,4.9033630374494,0.390625023370703,0.533380868535922,1,0.467950804033428,0.99889269171795
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA11471; g__UBA11471",0.0506482325069015,-0.0118867000726262,0.125043546152217,-2.81126290774256,-2.41246001294604,1.49385930622196,0.64963229385163,1.64074480927491,-0.237442437649902,0.194748556023869,-0.6184357794034,1.93456267982558,-2.61956054666652,-1.74678670456601,0.351272460422937,-2.84143237492293,-3.89404157130385,2.14380835309754,-2.08511556340058,-0.581801933862184,2.29663614536865,0.877992939348786,0.287395414682964,0.141167612920725,3.61620853157435,0.0304482257258747,-3.78384486373581,4.50020351423589,0.484375003182019,0.723882569921017,1,0.79104839626318,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA1402; g__UBA1402",-0.195152133298253,1.07677741852589,-0.895735221107408,-2.74462680073907,-2.05850313926531,3.4310879043582,2.55123518243201,-2.58993798494588,-0.163303641467156,-2.62417370003813,-3.19028864861677,4.12643405264113,-2.72736938340752,-1.93783353855751,2.79224925706356,-2.31258673656408,-3.59692050597972,4.32960749273763,-1.83786517638652,1.65166203399501,4.4002650764528,2.51835926648459,-2.04341912580485,-0.909389407063049,5.61622037796515,-0.180543722873233,-4.17116239857955,3.54966222561657,0.42433698918426,0.593225392358074,1,0.542627590578926,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Bact-08",0.0574388725789383,0.705967204182592,-0.575822383533307,-2.89475299900249,-2.20052768811022,2.10177606270429,1.12948745125301,-2.38150246417656,1.97838516480284,-2.98565856644633,-2.83352296056262,3.7489905050795,-3.22090495185972,-1.70203054584283,3.30186116556569,-1.82256183094193,-3.46162587303253,4.31362977472495,-2.96132452491638,1.35012384108894,4.25967960534407,1.94744367436744,-1.98758027782026,-1.07209355042343,5.38586254380127,-0.182967641939858,-5.45712818947061,2.8998722890243,0.406250019768453,0.569206514741251,1,0.488876629852346,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Bact-11",-1.84444532023939,-1.59632908614369,-2.12839631758438,-3.22351726112496,-2.38613881835936,-3.09099090008919,-2.59857958753139,-1.95355301569201,-0.230761388011979,-2.77285108664128,-0.705662971582917,-2.55369818895073,-3.72186903174411,-1.91023484432963,-2.55839520617042,-2.78580322647811,-1.06304596027538,0.526879896307484,-2.12412005323084,-2.11700093617453,-2.2552627817186,0.137976973449154,-2.11588477897728,-0.594471359883075,4.04577474027433,-0.125485020400531,-4.25149035484479,3.53497431362136,0.428125014931539,0.64074040848649,1,0.63827062788218,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides",11.9782141299494,10.8633507783256,13.3755010746007,13.821918391971,12.056201245926,13.3999757109605,13.497403102888,15.237614385092,13.3483207028675,14.2650974676736,11.9072566550754,12.1698145773965,9.46970803020051,10.7824708703012,11.9665942417117,9.93791426458566,11.13418833264,10.9221938587285,10.0443491025501,10.6338268014621,12.0034001748661,9.73417598082281,13.0140404528477,2.15636127705359,1.84922814881597,1.08477986908115,-1.78160939266124,12.1758254846755,0.150000139622277,0.00651524833958295,0.995908138729965,0.0075286797181147,0.871511898519491
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Egerieousia",0.0945614015992522,0.58448135449623,-0.548959589727799,-2.71519814577225,-2.41562305932589,3.20148708033972,2.30291271561324,-2.60186360311792,1.96446148955766,-2.15860808661378,-2.68814222592109,3.43691628346339,-2.80053596766537,-1.03166600854431,3.13354756864229,-2.36851148550519,-3.73399867209884,4.40710091085586,-2.05980939133897,0.903424951885372,4.12166271220977,1.74187735558044,-2.12216460671638,-0.835855824711611,5.43035467408659,-0.142542246163336,-4.49777780341884,3.49514433219558,0.421875016292319,0.67496526515959,1,0.604453728836953,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Merdivivens",2.56116278968856,1.6568969611576,3.79380955420136,4.11573628333111,2.26147703544212,3.66073909362126,4.1029577206416,6.22467721979873,5.06737164318874,5.69249954334671,2.33149971698421,2.25895800481448,-2.4045767337631,1.26896971117645,2.69599238578985,0.0426635379203457,2.55140483310365,1.45561259142589,0.19175959685963,0.953729015889614,2.85153094585806,0.109890012906243,4.5196086405048,1.99236334444453,2.80031298584637,0.638696047441744,-2.66672222092605,6.14496862466385,0.232449374006753,0.158495583939144,1,0.0529367956926974,0.986955235025403
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__UBA932",-2.15665194487145,-1.81850999325281,-2.40141385400705,-2.46138861691691,-2.67095282816681,-2.22540187988312,-2.92274447868023,-3.1504091132354,-2.53359044110436,-2.2591249679351,-2.918805278663,-0.515670339154809,-3.47314775765091,-1.67660422542293,-2.61861210114074,-2.25894577848005,-3.60545887143197,-0.517945143550484,-2.19056445225609,-2.79448469846346,-0.0849043537459586,-2.40910539505222,-2.53517181723946,-0.395376626925014,4.18062737944158,-0.0740603808327979,-4.96863369975344,3.84102303485412,0.453125009621297,0.636148034564731,1,0.592298085041893,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__VadinHA17; g__LD21",-1.52585076425868,-1.13610447741598,-1.95034502626599,-0.150429809297764,-2.04828901805655,-2.65204169713469,-3.01585596342056,-2.4366035790593,-2.87940666529446,-2.35690119268079,-2.73544354672757,0.672277888453673,-3.1356931387759,-1.88652664237423,-0.493104181486006,-2.78823213229185,-3.66236723412993,0.500658247917428,-2.48085849371619,-2.67091822679449,0.866832425079755,0.192810232145305,-2.14824883524468,-0.813357994328387,4.09060324526177,-0.168877584306953,-4.25491364656734,3.74524031602304,0.402496120401094,0.565982917174033,1,0.529456164481803,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__WCHB1-69; g__UBA1205",-2.39359802846563,-2.55175188286299,-2.25603249017049,-2.56209942489691,-2.17390751152011,-2.47680266511347,-2.70015100820942,-0.11793943494369,-2.72233430298265,-2.1306343624873,-3.1636360652127,-2.5916993564764,-2.86686785865298,-1.66523686870061,-2.8290205021368,-2.07821949388651,-2.9241448364229,-2.87595181166692,-1.98279996054072,-3.27125752289447,-2.22568642246457,-3.12066955333769,-2.48551323958093,0.379738409971885,4.26248268559103,0.0710240306688005,-3.7484579988815,3.45263218782186,0.46177847893635,0.69153873137171,1,0.692201048274481,0.999143625579142
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__ZOR0009; g__Acetobacteroides",-1.10896968463229,-0.382836809960573,-1.62602148993212,-2.98903091308448,-2.90472729173615,0.887740759994573,-0.785317380181105,-2.70626191948317,-2.81729501003442,-2.19183372111127,-2.81024643522332,1.86040691918327,-2.84921311946961,-1.78515842125128,0.973545535585519,-2.57004623491489,-3.73192603053403,2.3493117822961,-2.37168304150262,-0.577339080977254,2.56873939087305,0.0438840868112074,-2.42322705541791,-1.1497431452083,4.45852205454024,-0.230791839011062,-4.78643031513228,2.9505586238582,0.390625023370703,0.545199657689744,1,0.466218536204508,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter_B",-1.96385092635983,-1.90492852945761,-1.99734481173054,-2.49009992918256,-2.06859097620358,-2.60147313895839,-2.80749393765719,0.180796672281742,-2.67260359597177,0.0791020709906682,-2.46819344073742,-2.68584323666419,-2.7307141420574,-2.25929065810353,-2.96448498733328,-1.803791876602,-3.84940966515092,-0.433618096116664,-2.7168354484564,-2.64303314577965,-0.253358334177545,-2.17875796955079,-2.07859410478208,-0.0826994277639894,4.11092586522977,-0.0194365807821728,-4.14204688955312,4.07782323142099,0.492979720612874,0.749100615087394,1,0.763533305413627,0.999200119536882
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__UBA1952",-0.249623565918906,0.0202702016596543,-0.505049442369963,0.574771054873704,0.905719292145564,-1.9728190486104,-0.157010219482155,0.0602715729456147,-2.25134414886696,-2.55684820250847,-0.621088457260006,-0.0654796278663969,-2.73869529358523,0.733597823955936,-0.446126226195643,-0.212000059554288,0.444785685527401,1.70618370986123,-2.06245519427323,0.412558761550869,0.139958796352637,-0.136696375653452,-2.12886805948068,-0.621548738861797,2.73316049681384,-0.200173996425891,-6.17451308187446,3.46707372364557,0.404687520122571,0.53448204022977,1,0.499562767920934,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__",-1.64618288805622,-0.843955233645559,-2.41628583518827,-3.30912747193108,-2.29134282223075,-2.656905687373,-2.47006355898713,-2.43665297911075,-3.11275641551433,-2.5120077463855,-3.42281542505694,0.613120110094943,-3.05993273530707,-1.01706707275416,0.922290185506206,-2.42514860036356,-3.3443201275301,0.507573805704144,-2.07469413380718,-0.478753444084401,0.827503541177125,-2.37220630464099,-2.22298904687045,-1.49004490528979,4.14106346834744,-0.305014802404603,-5.26074299828705,3.14651152351226,0.354687532291287,0.426562293544201,1,0.347024420045898,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Haliscomenobacter",-2.07175396522448,-1.51479101985517,-2.59365585718063,-2.16201142347296,-2.25082772594774,-2.45637477993773,-3.13740012788946,-2.66247289085798,-2.16151451683734,-2.78108486604348,-3.41648706487318,-2.53832892293952,-2.5921112966363,-1.82554210739037,-0.414650483813155,-2.07647495088059,-3.93534017562562,-0.201653422506652,-2.25953859994791,-2.92107948850886,0.765496311650519,-2.36342417131189,-1.85097496601067,-1.06187619259321,4.21979068300237,-0.207471368171153,-5.16943860140359,3.23537593176431,0.389062523738901,0.475885821403234,1,0.439871286318171,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella_A",-1.92689130712776,-1.58941851166336,-2.22902206695433,0.782987899086397,-1.99251347180891,-2.44838494732677,-2.9389983253994,-2.02361595692469,-2.66977137617495,-2.24210162213772,-3.43464637859511,-2.72340694866595,-3.0025853551329,-1.96360495925705,-3.01532804866038,-0.177105212979523,-1.2027701337146,0.318937265688614,-1.62536091985682,-3.04506406927526,-2.75630927533247,-2.57342481522026,-1.98740408598464,-0.526480284620435,4.03055916206058,-0.116244650095139,-4.30755590420877,3.63516616185651,0.443750011590777,0.641739477286063,1,0.600449291903917,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9",-1.8129378743933,-1.3367650259761,-2.23267337892666,-2.47697262767844,-2.96469177117369,-1.90341477443459,-2.56626551373672,-2.1751074028538,-2.83726442342907,-3.09516350002096,-2.69628198555462,-0.29521624124434,-2.73012643164597,-1.53928997615551,-0.291591424631431,-2.00396015089528,-3.38366649590076,-0.458412790241042,-2.32572398778211,-2.55446353816437,-0.0181076861972969,0.220553059228893,-2.54509804636962,-0.779493142824542,4.08311202815262,-0.163110668815255,-5.82791336016475,3.92050719287096,0.393750022638884,0.53197522271638,1,0.472316105430947,0.997412963659578
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__172606-1; g__Rhodocytophaga",-2.04847035186317,-1.83295567831346,-2.31527744659194,-2.78446387071889,-2.06433457837314,-2.34940268325553,-2.80964173483943,-1.85768613867315,-2.71279409167743,-2.85340993682399,-2.71672349078841,-3.25391280845897,-0.451005224959077,-1.54251156380234,-0.2866268243626,-0.166044731828594,-3.55219390594857,-2.46726236332096,-1.88191100569877,-2.88963903059863,-1.93888589829304,-2.15391276925939,-2.24957165254529,-0.376439393320101,4.32019259638243,-0.0783967734614288,-4.45582539765675,3.66884525586857,0.453978168540086,0.670422750497544,1,0.65649305705904,0.999933995152165
